Datetime,MC_PM25
2024-10-11 00:30:09,21
2024-10-11 00:30:20,21
2024-10-11 00:30:39,21
2024-10-11 00:30:45,21
2024-10-11 00:30:54,21
2024-10-11 00:31:00,21
2024-10-11 00:31:08,21
2024-10-11 00:31:23,21
2024-10-11 00:31:32,21
2024-10-11 00:31:39,21
2024-10-11 00:31:48,21
2024-10-11 00:31:54,21
2024-10-11 00:32:03,21
2024-10-11 00:32:09,21
2024-10-11 00:32:18,21
2024-10-11 00:32:27,21
2024-10-11 00:32:37,21
2024-10-11 00:32:43,21
2024-10-11 00:32:48,21
2024-10-11 00:32:54,21
2024-10-11 00:33:14,21
2024-10-11 00:33:20,21
2024-10-11 00:33:50,21
2024-10-11 00:33:59,21
2024-10-11 00:34:08,21
2024-10-11 00:34:15,21
2024-10-11 00:34:23,21
2024-10-11 00:34:30,21
2024-10-11 00:34:38,21
2024-10-11 00:34:44,21
2024-10-11 00:34:53,21
2024-10-11 00:35:10,21
2024-10-11 00:35:18,21
2024-10-11 00:35:25,21
2024-10-11 00:35:34,21
2024-10-11 00:35:38,21
2024-10-11 00:35:58,21
2024-10-11 00:36:06,21
2024-10-11 00:36:12,20
2024-10-11 00:36:30,21
2024-10-11 00:36:49,21
2024-10-11 00:37:12,21
2024-10-11 00:37:31,21
2024-10-11 00:37:37,21
2024-10-11 00:37:47,21
2024-10-11 00:37:52,21
2024-10-11 00:38:13,21
2024-10-11 00:38:18,21
2024-10-11 00:38:48,21
2024-10-11 00:38:54,21
2024-10-11 00:39:02,21
2024-10-11 00:39:10,21
2024-10-11 00:39:28,21
2024-10-11 00:39:32,21
2024-10-11 00:39:50,21
2024-10-11 00:39:57,21
2024-10-11 00:40:04,21
2024-10-11 00:40:27,21
2024-10-11 00:40:36,21
2024-10-11 00:40:52,21
2024-10-11 00:41:00,21
2024-10-11 00:41:07,21
2024-10-11 00:41:16,21
2024-10-11 00:41:22,21
2024-10-11 00:41:31,21
2024-10-11 00:41:37,21
2024-10-11 00:41:44,21
2024-10-11 00:42:01,21
2024-10-11 00:42:10,21
2024-10-11 00:42:28,21
2024-10-11 00:42:36,21
2024-10-11 00:42:42,21
2024-10-11 00:42:50,21
2024-10-11 00:43:05,21
2024-10-11 00:43:23,21
2024-10-11 00:43:30,21
2024-10-11 00:43:56,21
2024-10-11 00:44:14,21
2024-10-11 00:44:22,21
2024-10-11 00:44:26,21
2024-10-11 00:44:36,21
2024-10-11 00:44:43,21
2024-10-11 00:44:52,21
2024-10-11 00:44:58,21
2024-10-11 00:45:14,21
2024-10-11 00:45:21,21
2024-10-11 00:45:28,21
2024-10-11 00:45:45,21
2024-10-11 00:45:53,21
2024-10-11 00:46:00,21
2024-10-11 00:46:08,21
2024-10-11 00:46:15,21
2024-10-11 00:46:32,21
2024-10-11 00:46:39,21
2024-10-11 00:46:47,21
2024-10-11 00:46:51,21
2024-10-11 00:47:17,21
2024-10-11 00:47:24,21
2024-10-11 00:47:41,20
2024-10-11 00:47:57,20
2024-10-11 00:48:06,20
2024-10-11 00:48:13,20
2024-10-11 00:48:32,20
2024-10-11 00:48:37,20
2024-10-11 00:48:54,20
2024-10-11 00:49:00,20
2024-10-11 00:49:18,20
2024-10-11 00:49:25,20
2024-10-11 00:49:41,20
2024-10-11 00:49:47,20
2024-10-11 00:49:54,20
2024-10-11 00:50:09,20
2024-10-11 00:50:18,20
2024-10-11 00:50:38,20
2024-10-11 00:50:45,20
2024-10-11 00:50:52,20
2024-10-11 00:51:06,20
2024-10-11 00:51:18,20
2024-10-11 00:51:32,20
2024-10-11 00:51:44,20
2024-10-11 00:52:05,20
2024-10-11 00:52:19,20
2024-10-11 00:52:31,20
2024-10-11 00:52:43,20
2024-10-11 00:53:01,20
2024-10-11 00:53:25,20
2024-10-11 00:54:02,20
2024-10-11 00:54:22,20
2024-10-11 00:54:36,20
2024-10-11 00:54:47,20
2024-10-11 00:55:15,20
2024-10-11 00:55:28,20
2024-10-11 00:55:40,20
2024-10-11 00:55:53,20
2024-10-11 00:56:07,20
2024-10-11 00:56:41,20
2024-10-11 00:56:51,21
2024-10-11 00:57:04,21
2024-10-11 00:57:13,21
2024-10-11 00:57:25,20
2024-10-11 00:57:31,19
2024-10-11 00:57:40,19
2024-10-11 00:57:52,19
2024-10-11 00:58:05,19
2024-10-11 00:58:16,19
2024-10-11 00:58:38,19
2024-10-11 00:58:56,19
2024-10-11 00:59:12,19
2024-10-11 00:59:24,19
2024-10-11 00:59:35,19
2024-10-11 00:59:59,19
2024-10-11 01:00:12,19
2024-10-11 01:00:29,19
2024-10-11 01:00:34,19
2024-10-11 01:00:53,19
2024-10-11 01:01:04,19
2024-10-11 01:01:17,19
2024-10-11 01:01:38,19
2024-10-11 01:01:56,19
2024-10-11 01:02:02,19
2024-10-11 01:02:19,19
2024-10-11 01:02:31,19
2024-10-11 01:02:51,19
2024-10-11 01:02:57,19
2024-10-11 01:03:04,19
2024-10-11 01:03:18,19
2024-10-11 01:03:29,19
2024-10-11 01:03:47,19
2024-10-11 01:04:02,19
2024-10-11 01:04:07,19
2024-10-11 01:04:17,19
2024-10-11 01:04:36,19
2024-10-11 01:04:49,19
2024-10-11 01:05:00,21
2024-10-11 01:05:07,21
2024-10-11 01:05:09,16
2024-10-11 01:05:09,16
2024-10-11 01:05:14,16
2024-10-11 01:05:12,21
2024-10-11 01:05:16,16
2024-10-11 01:05:27,20
2024-10-11 01:06:03,16
2024-10-11 01:06:07,16
2024-10-11 01:06:09,16
2024-10-11 01:06:12,16
2024-10-11 01:06:14,16
2024-10-11 01:06:38,16
2024-10-11 01:06:42,16
2024-10-11 01:06:40,16
2024-10-11 01:06:45,16
2024-10-11 01:07:09,16
2024-10-11 01:07:16,16
2024-10-11 01:07:25,16
2024-10-11 01:07:40,16
2024-10-11 01:07:50,16
2024-10-11 01:07:57,16
2024-10-11 01:08:06,16
2024-10-11 01:08:19,16
2024-10-11 01:08:26,16
2024-10-11 01:08:33,16
2024-10-11 01:08:43,16
2024-10-11 01:08:47,16
2024-10-11 01:08:55,16
2024-10-11 01:09:11,16
2024-10-11 01:09:18,16
2024-10-11 01:09:36,16
2024-10-11 01:09:43,16
2024-10-11 01:09:49,16
2024-10-11 01:09:57,16
2024-10-11 01:10:05,16
2024-10-11 01:10:21,15
2024-10-11 01:10:28,15
2024-10-11 01:10:45,15
2024-10-11 01:10:53,15
2024-10-11 01:11:10,16
2024-10-11 01:11:15,16
2024-10-11 01:11:36,16
2024-10-11 01:11:44,16
2024-10-11 01:11:53,16
2024-10-11 01:11:59,16
2024-10-11 01:12:09,16
2024-10-11 01:12:16,16
2024-10-11 01:12:37,16
2024-10-11 01:12:43,16
2024-10-11 01:12:51,16
2024-10-11 01:12:58,16
2024-10-11 01:13:06,16
2024-10-11 01:13:21,16
2024-10-11 01:13:37,16
2024-10-11 01:13:44,16
2024-10-11 01:13:53,16
2024-10-11 01:14:00,16
2024-10-11 01:14:07,16
2024-10-11 01:14:13,16
2024-10-11 01:14:23,16
2024-10-11 01:14:29,16
2024-10-11 01:14:39,16
2024-10-11 01:14:46,16
2024-10-11 01:14:55,16
2024-10-11 01:15:01,16
2024-10-11 01:15:11,16
2024-10-11 01:15:17,16
2024-10-11 01:15:27,16
2024-10-11 01:15:34,16
2024-10-11 01:15:43,16
2024-10-11 01:15:59,16
2024-10-11 01:16:09,16
2024-10-11 01:16:13,16
2024-10-11 01:16:22,16
2024-10-11 01:16:28,16
2024-10-11 01:16:37,16
2024-10-11 01:16:45,16
2024-10-11 01:17:08,16
2024-10-11 01:17:13,16
2024-10-11 01:17:22,16
2024-10-11 01:17:28,16
2024-10-11 01:17:47,16
2024-10-11 01:17:53,16
2024-10-11 01:18:01,16
2024-10-11 01:18:07,16
2024-10-11 01:18:26,16
2024-10-11 01:18:31,16
2024-10-11 01:18:40,16
2024-10-11 01:18:47,16
2024-10-11 01:18:55,16
2024-10-11 01:19:03,16
2024-10-11 01:19:13,16
2024-10-11 01:19:20,16
2024-10-11 01:19:30,16
2024-10-11 01:19:34,13
2024-10-11 01:19:55,14
2024-10-11 01:20:03,14
2024-10-11 01:20:19,14
2024-10-11 01:20:37,14
2024-10-11 01:20:46,14
2024-10-11 01:20:53,14
2024-10-11 01:21:15,14
2024-10-11 01:21:32,14
2024-10-11 01:21:50,14
2024-10-11 01:21:57,14
2024-10-11 01:22:15,14
2024-10-11 01:22:31,14
2024-10-11 01:22:49,14
2024-10-11 01:22:56,14
2024-10-11 01:23:03,14
2024-10-11 01:23:10,14
2024-10-11 01:23:35,14
2024-10-11 01:23:42,14
2024-10-11 01:23:51,14
2024-10-11 01:23:58,14
2024-10-11 01:24:07,14
2024-10-11 01:24:11,14
2024-10-11 01:24:22,14
2024-10-11 01:24:29,14
2024-10-11 01:24:47,14
2024-10-11 01:24:51,14
2024-10-11 01:25:12,14
2024-10-11 01:25:25,14
2024-10-11 01:25:29,14
2024-10-11 01:25:38,14
2024-10-11 01:25:46,14
2024-10-11 01:25:54,14
2024-10-11 01:26:01,14
2024-10-11 01:26:19,14
2024-10-11 01:26:35,14
2024-10-11 01:26:43,14
2024-10-11 01:26:59,14
2024-10-11 01:27:13,14
2024-10-11 01:27:19,14
2024-10-11 01:27:49,14
2024-10-11 01:28:04,14
2024-10-11 01:28:10,14
2024-10-11 01:28:26,14
2024-10-11 01:28:33,14
2024-10-11 01:28:44,14
2024-10-11 01:28:50,14
2024-10-11 01:29:03,14
2024-10-11 01:29:09,14
2024-10-11 01:29:31,14
2024-10-11 01:29:38,14
2024-10-11 01:29:44,14
2024-10-11 01:29:53,14
2024-10-11 01:30:02,14
2024-10-11 01:30:07,14
2024-10-11 01:30:30,14
2024-10-11 01:30:39,15
2024-10-11 01:30:46,15
2024-10-11 01:30:53,15
2024-10-11 01:31:08,15
2024-10-11 01:31:18,15
2024-10-11 01:31:40,15
2024-10-11 01:31:47,15
2024-10-11 01:31:49,15
2024-10-11 01:31:58,15
2024-10-11 01:32:04,15
2024-10-11 01:32:28,15
2024-10-11 01:32:43,15
2024-10-11 01:33:17,15
2024-10-11 01:33:24,15
2024-10-11 01:33:39,15
2024-10-11 01:33:45,15
2024-10-11 01:33:55,15
2024-10-11 01:34:01,15
2024-10-11 01:34:10,15
2024-10-11 01:34:18,15
2024-10-11 01:34:27,15
2024-10-11 01:34:34,15
2024-10-11 01:34:42,15
2024-10-11 01:34:50,15
2024-10-11 01:34:58,15
2024-10-11 01:35:05,15
2024-10-11 01:35:14,15
2024-10-11 01:35:21,15
2024-10-11 01:35:30,15
2024-10-11 01:35:37,15
2024-10-11 01:35:46,15
2024-10-11 01:35:52,15
2024-10-11 01:36:01,15
2024-10-11 01:36:07,15
2024-10-11 01:36:14,15
2024-10-11 01:36:30,15
2024-10-11 01:36:39,15
2024-10-11 01:36:53,15
2024-10-11 01:37:10,15
2024-10-11 01:37:16,15
2024-10-11 01:37:25,15
2024-10-11 01:37:42,15
2024-10-11 01:37:49,15
2024-10-11 01:37:56,15
2024-10-11 01:38:12,15
2024-10-11 01:38:18,15
2024-10-11 01:38:26,15
2024-10-11 01:38:31,15
2024-10-11 01:38:41,15
2024-10-11 01:38:45,15
2024-10-11 01:38:53,15
2024-10-11 01:38:59,15
2024-10-11 01:39:08,15
2024-10-11 01:39:14,15
2024-10-11 01:39:23,15
2024-10-11 01:39:29,15
2024-10-11 01:39:37,15
2024-10-11 01:39:43,13
2024-10-11 01:39:51,14
2024-10-11 01:39:57,14
2024-10-11 01:40:11,14
2024-10-11 01:40:17,15
2024-10-11 01:40:33,15
2024-10-11 01:40:50,15
2024-10-11 01:41:07,15
2024-10-11 01:41:13,15
2024-10-11 01:41:31,15
2024-10-11 01:41:36,15
2024-10-11 01:41:53,15
2024-10-11 01:41:59,15
2024-10-11 01:42:17,15
2024-10-11 01:42:22,15
2024-10-11 01:42:30,15
2024-10-11 01:42:37,15
2024-10-11 01:42:51,15
2024-10-11 01:42:57,15
2024-10-11 01:43:06,15
2024-10-11 01:43:31,15
2024-10-11 01:43:40,15
2024-10-11 01:43:48,15
2024-10-11 01:43:55,15
2024-10-11 01:44:11,15
2024-10-11 01:44:18,15
2024-10-11 01:44:26,15
2024-10-11 01:44:32,15
2024-10-11 01:44:47,15
2024-10-11 01:44:56,15
2024-10-11 01:45:04,15
2024-10-11 01:45:10,15
2024-10-11 01:45:19,15
2024-10-11 01:45:34,15
2024-10-11 01:45:52,15
2024-10-11 01:45:59,15
2024-10-11 01:46:09,15
2024-10-11 01:46:25,15
2024-10-11 01:46:32,15
2024-10-11 01:46:45,15
2024-10-11 01:46:56,15
2024-10-11 01:47:03,15
2024-10-11 01:47:23,15
2024-10-11 01:47:29,15
2024-10-11 01:47:36,15
2024-10-11 01:47:43,15
2024-10-11 01:47:49,15
2024-10-11 01:48:02,15
2024-10-11 01:48:20,15
2024-10-11 01:48:26,15
2024-10-11 01:48:35,15
2024-10-11 01:48:49,15
2024-10-11 01:49:00,15
2024-10-11 01:49:06,15
2024-10-11 01:49:15,15
2024-10-11 01:49:22,15
2024-10-11 01:49:30,15
2024-10-11 01:49:37,15
2024-10-11 01:49:54,15
2024-10-11 01:50:02,15
2024-10-11 01:50:17,15
2024-10-11 01:50:26,15
2024-10-11 01:50:33,15
2024-10-11 01:50:42,15
2024-10-11 01:50:49,15
2024-10-11 01:50:58,15
2024-10-11 01:51:03,15
2024-10-11 01:51:23,15
2024-10-11 01:51:30,15
2024-10-11 01:51:38,15
2024-10-11 01:51:57,15
2024-10-11 01:52:13,15
2024-10-11 01:52:19,15
2024-10-11 01:52:28,15
2024-10-11 01:52:34,15
2024-10-11 01:52:43,15
2024-10-11 01:52:48,15
2024-10-11 01:53:04,15
2024-10-11 01:53:20,15
2024-10-11 01:53:28,15
2024-10-11 01:53:36,15
2024-10-11 01:53:53,15
2024-10-11 01:54:00,15
2024-10-11 01:54:09,15
2024-10-11 01:54:25,15
2024-10-11 01:54:43,15
2024-10-11 01:54:47,15
2024-10-11 01:55:08,15
2024-10-11 01:55:14,15
2024-10-11 01:55:22,15
2024-10-11 01:55:30,15
2024-10-11 01:55:47,15
2024-10-11 01:55:52,15
2024-10-11 01:56:03,15
2024-10-11 01:56:22,15
2024-10-11 01:56:37,15
2024-10-11 01:56:54,15
2024-10-11 01:57:03,15
2024-10-11 01:57:10,15
2024-10-11 01:57:38,15
2024-10-11 01:57:46,15
2024-10-11 01:57:55,15
2024-10-11 01:58:00,15
2024-10-11 01:58:09,15
2024-10-11 01:58:16,15
2024-10-11 01:58:31,15
2024-10-11 01:58:45,15
2024-10-11 01:58:54,15
2024-10-11 01:59:01,15
2024-10-11 01:59:08,15
2024-10-11 01:59:15,15
2024-10-11 01:59:24,15
2024-10-11 01:59:30,15
2024-10-11 01:59:48,15
2024-10-11 02:00:00,15
2024-10-11 02:00:09,15
2024-10-11 02:00:17,15
2024-10-11 02:00:35,15
2024-10-11 02:00:42,13
2024-10-11 02:00:51,14
2024-10-11 02:00:58,14
2024-10-11 02:01:07,14
2024-10-11 02:01:14,14
2024-10-11 02:01:23,14
2024-10-11 02:01:29,14
2024-10-11 02:01:39,14
2024-10-11 02:01:54,14
2024-10-11 02:02:03,14
2024-10-11 02:02:21,14
2024-10-11 02:02:34,14
2024-10-11 02:02:43,14
2024-10-11 02:02:50,14
2024-10-11 02:02:59,14
2024-10-11 02:03:04,14
2024-10-11 02:03:31,14
2024-10-11 02:03:49,14
2024-10-11 02:03:57,14
2024-10-11 02:04:05,14
2024-10-11 02:04:11,14
2024-10-11 02:04:18,14
2024-10-11 02:04:24,14
2024-10-11 02:04:33,14
2024-10-11 02:04:39,14
2024-10-11 02:04:48,14
2024-10-11 02:04:54,14
2024-10-11 02:05:03,14
2024-10-11 02:05:19,14
2024-10-11 02:05:37,14
2024-10-11 02:05:52,14
2024-10-11 02:06:00,14
2024-10-11 02:06:07,14
2024-10-11 02:06:14,14
2024-10-11 02:06:22,14
2024-10-11 02:06:35,14
2024-10-11 02:06:40,14
2024-10-11 02:06:49,14
2024-10-11 02:07:08,14
2024-10-11 02:07:16,14
2024-10-11 02:07:29,14
2024-10-11 02:07:37,14
2024-10-11 02:07:50,14
2024-10-11 02:07:57,14
2024-10-11 02:08:04,14
2024-10-11 02:08:13,14
2024-10-11 02:08:19,14
2024-10-11 02:08:28,14
2024-10-11 02:08:34,14
2024-10-11 02:08:40,14
2024-10-11 02:08:45,14
2024-10-11 02:08:53,14
2024-10-11 02:08:59,14
2024-10-11 02:09:08,14
2024-10-11 02:09:14,14
2024-10-11 02:09:24,14
2024-10-11 02:09:29,14
2024-10-11 02:09:40,14
2024-10-11 02:10:02,15
2024-10-11 02:10:24,15
2024-10-11 02:10:30,15
2024-10-11 02:10:38,14
2024-10-11 02:10:44,15
2024-10-11 02:10:51,15
2024-10-11 02:10:57,15
2024-10-11 02:11:07,15
2024-10-11 02:11:12,15
2024-10-11 02:11:30,15
2024-10-11 02:11:46,15
2024-10-11 02:11:55,15
2024-10-11 02:12:01,15
2024-10-11 02:12:11,15
2024-10-11 02:12:17,15
2024-10-11 02:12:24,15
2024-10-11 02:12:31,15
2024-10-11 02:12:39,15
2024-10-11 02:12:45,15
2024-10-11 02:12:53,15
2024-10-11 02:13:20,15
2024-10-11 02:13:29,15
2024-10-11 02:13:35,15
2024-10-11 02:13:44,15
2024-10-11 02:13:50,15
2024-10-11 02:13:59,15
2024-10-11 02:14:06,15
2024-10-11 02:14:14,15
2024-10-11 02:14:21,15
2024-10-11 02:14:29,15
2024-10-11 02:14:35,15
2024-10-11 02:14:41,15
2024-10-11 02:14:49,15
2024-10-11 02:14:58,15
2024-10-11 02:15:04,15
2024-10-11 02:15:15,15
2024-10-11 02:15:19,15
2024-10-11 02:15:27,15
2024-10-11 02:15:34,15
2024-10-11 02:15:54,15
2024-10-11 02:16:01,15
2024-10-11 02:16:17,15
2024-10-11 02:16:24,15
2024-10-11 02:16:41,15
2024-10-11 02:16:54,15
2024-10-11 02:17:03,15
2024-10-11 02:17:10,15
2024-10-11 02:17:19,15
2024-10-11 02:17:25,15
2024-10-11 02:17:33,15
2024-10-11 02:17:40,15
2024-10-11 02:17:48,15
2024-10-11 02:17:53,15
2024-10-11 02:18:03,15
2024-10-11 02:18:10,15
2024-10-11 02:18:16,15
2024-10-11 02:18:23,15
2024-10-11 02:18:44,15
2024-10-11 02:19:01,15
2024-10-11 02:19:09,15
2024-10-11 02:19:16,13
2024-10-11 02:19:25,14
2024-10-11 02:19:31,14
2024-10-11 02:19:52,14
2024-10-11 02:20:08,13
2024-10-11 02:20:16,13
2024-10-11 02:20:31,13
2024-10-11 02:20:49,13
2024-10-11 02:21:14,13
2024-10-11 02:21:21,13
2024-10-11 02:21:31,13
2024-10-11 02:21:38,13
2024-10-11 02:21:45,13
2024-10-11 02:21:53,13
2024-10-11 02:21:59,13
2024-10-11 02:22:17,13
2024-10-11 02:22:21,13
2024-10-11 02:22:41,13
2024-10-11 02:22:48,13
2024-10-11 02:22:56,13
2024-10-11 02:23:03,13
2024-10-11 02:23:23,13
2024-10-11 02:23:32,13
2024-10-11 02:23:40,13
2024-10-11 02:23:45,13
2024-10-11 02:24:07,13
2024-10-11 02:24:13,13
2024-10-11 02:24:22,13
2024-10-11 02:24:37,13
2024-10-11 02:24:54,13
2024-10-11 02:25:00,13
2024-10-11 02:25:09,13
2024-10-11 02:25:16,13
2024-10-11 02:25:25,13
2024-10-11 02:25:31,13
2024-10-11 02:25:40,13
2024-10-11 02:25:47,13
2024-10-11 02:26:06,13
2024-10-11 02:26:13,13
2024-10-11 02:26:21,13
2024-10-11 02:26:36,13
2024-10-11 02:26:44,13
2024-10-11 02:26:48,13
2024-10-11 02:27:05,13
2024-10-11 02:27:12,13
2024-10-11 02:27:21,13
2024-10-11 02:27:28,13
2024-10-11 02:27:37,13
2024-10-11 02:27:41,13
2024-10-11 02:27:52,13
2024-10-11 02:27:58,13
2024-10-11 02:28:08,13
2024-10-11 02:28:13,13
2024-10-11 02:28:21,13
2024-10-11 02:28:28,13
2024-10-11 02:28:37,13
2024-10-11 02:28:43,13
2024-10-11 02:28:52,13
2024-10-11 02:28:59,13
2024-10-11 02:29:07,13
2024-10-11 02:29:22,14
2024-10-11 02:29:32,14
2024-10-11 02:29:39,14
2024-10-11 02:29:53,13
2024-10-11 02:30:11,13
2024-10-11 02:30:20,13
2024-10-11 02:30:36,14
2024-10-11 02:30:45,14
2024-10-11 02:30:52,14
2024-10-11 02:30:59,14
2024-10-11 02:31:04,14
2024-10-11 02:31:13,14
2024-10-11 02:31:20,14
2024-10-11 02:31:29,14
2024-10-11 02:31:36,14
2024-10-11 02:31:44,14
2024-10-11 02:31:50,14
2024-10-11 02:31:57,14
2024-10-11 02:32:06,14
2024-10-11 02:32:15,14
2024-10-11 02:32:30,14
2024-10-11 02:32:49,14
2024-10-11 02:32:56,14
2024-10-11 02:33:10,14
2024-10-11 02:33:16,14
2024-10-11 02:33:35,14
2024-10-11 02:33:54,14
2024-10-11 02:34:00,14
2024-10-11 02:34:08,14
2024-10-11 02:34:22,14
2024-10-11 02:34:31,14
2024-10-11 02:34:37,14
2024-10-11 02:34:46,14
2024-10-11 02:34:51,14
2024-10-11 02:35:10,14
2024-10-11 02:35:15,14
2024-10-11 02:35:24,14
2024-10-11 02:35:31,14
2024-10-11 02:35:47,14
2024-10-11 02:35:54,14
2024-10-11 02:36:10,14
2024-10-11 02:36:18,14
2024-10-11 02:36:49,14
2024-10-11 02:36:58,14
2024-10-11 02:37:03,14
2024-10-11 02:37:23,14
2024-10-11 02:37:30,14
2024-10-11 02:37:38,14
2024-10-11 02:37:46,14
2024-10-11 02:38:03,14
2024-10-11 02:38:10,14
2024-10-11 02:38:19,14
2024-10-11 02:38:26,14
2024-10-11 02:38:32,14
2024-10-11 02:38:39,14
2024-10-11 02:38:49,14
2024-10-11 02:38:55,14
2024-10-11 02:39:05,14
2024-10-11 02:39:11,12
2024-10-11 02:39:19,13
2024-10-11 02:39:26,13
2024-10-11 02:39:50,12
2024-10-11 02:39:58,13
2024-10-11 02:40:18,12
2024-10-11 02:40:23,12
2024-10-11 02:40:33,12
2024-10-11 02:40:39,12
2024-10-11 02:40:48,12
2024-10-11 02:40:54,12
2024-10-11 02:41:09,12
2024-10-11 02:41:17,12
2024-10-11 02:41:23,12
2024-10-11 02:41:41,12
2024-10-11 02:41:51,12
2024-10-11 02:42:07,12
2024-10-11 02:42:16,12
2024-10-11 02:42:34,12
2024-10-11 02:42:42,12
2024-10-11 02:42:49,12
2024-10-11 02:42:57,12
2024-10-11 02:43:11,12
2024-10-11 02:43:21,12
2024-10-11 02:43:28,12
2024-10-11 02:43:46,12
2024-10-11 02:43:53,12
2024-10-11 02:44:00,12
2024-10-11 02:44:08,12
2024-10-11 02:44:17,12
2024-10-11 02:44:24,12
2024-10-11 02:44:34,12
2024-10-11 02:44:40,12
2024-10-11 02:44:49,12
2024-10-11 02:45:06,12
2024-10-11 02:45:15,12
2024-10-11 02:45:22,12
2024-10-11 02:45:31,12
2024-10-11 02:45:37,12
2024-10-11 02:45:53,12
2024-10-11 02:46:01,12
2024-10-11 02:46:09,12
2024-10-11 02:46:17,12
2024-10-11 02:46:35,12
2024-10-11 02:46:42,12
2024-10-11 02:46:51,12
2024-10-11 02:46:59,12
2024-10-11 02:47:08,12
2024-10-11 02:47:15,12
2024-10-11 02:47:25,12
2024-10-11 02:47:33,12
2024-10-11 02:47:43,12
2024-10-11 02:47:50,12
2024-10-11 02:47:59,12
2024-10-11 02:48:06,12
2024-10-11 02:48:12,12
2024-10-11 02:48:21,12
2024-10-11 02:48:31,12
2024-10-11 02:48:38,12
2024-10-11 02:48:56,12
2024-10-11 02:49:04,12
2024-10-11 02:49:13,13
2024-10-11 02:49:20,13
2024-10-11 02:50:02,13
2024-10-11 02:50:08,13
2024-10-11 02:50:24,13
2024-10-11 02:50:31,13
2024-10-11 02:50:38,13
2024-10-11 02:50:55,13
2024-10-11 02:51:01,13
2024-10-11 02:51:10,13
2024-10-11 02:51:32,13
2024-10-11 02:51:38,13
2024-10-11 02:51:48,13
2024-10-11 02:51:55,13
2024-10-11 02:52:04,13
2024-10-11 02:52:21,13
